"FileName","FullPath","RootCategory","ProbableRole","SizeBytes","LastWrite"
"System.Windows.Controls.Ribbon.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\System.Windows.Controls.Ribbon.resources.dll","dedicated","unknown","18560","2026-02-18 22:30"
"System.Windows.Forms.Design.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\System.Windows.Forms.Design.resources.dll","dedicated","unknown","142480","2026-02-18 22:28"
"System.Windows.Forms.Primitives.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\System.Windows.Forms.Primitives.resources.dll","dedicated","unknown","15488","2026-02-18 22:28"
"System.Windows.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\System.Windows.Forms.resources.dll","dedicated","unknown","359568","2026-02-18 22:27"
"System.Windows.Input.Manipulations.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\System.Windows.Input.Manipulations.resources.dll","dedicated","unknown","16512","2026-02-18 22:28"
"System.Xaml.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\System.Xaml.resources.dll","dedicated","unknown","69768","2026-02-18 22:30"
"UIAutomationClient.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\UIAutomationClient.resources.dll","dedicated","unknown","20096","2026-02-18 22:28"
"UIAutomationClientSideProviders.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\UIAutomationClientSideProviders.resources.dll","dedicated","unknown","21120","2026-02-18 22:28"
"UIAutomationProvider.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\UIAutomationProvider.resources.dll","dedicated","unknown","15496","2026-02-18 22:28"
"UIAutomationTypes.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\UIAutomationTypes.resources.dll","dedicated","unknown","18576","2026-02-18 22:28"
"WindowsBase.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\WindowsBase.resources.dll","dedicated","unknown","90752","2026-02-18 22:28"
"WindowsFormsIntegration.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pl\WindowsFormsIntegration.resources.dll","dedicated","unknown","16016","2026-02-18 22:28"
"Microsoft.VisualBasic.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\Microsoft.VisualBasic.Forms.resources.dll","dedicated","unknown","25728","2026-02-18 22:30"
"PresentationCore.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\PresentationCore.resources.dll","dedicated","unknown","109696","2026-02-18 22:28"
"PresentationFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\PresentationFramework.resources.dll","dedicated","unknown","202896","2026-02-18 22:28"
"PresentationUI.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\PresentationUI.resources.dll","dedicated","unknown","45712","2026-02-18 22:30"
"ReachFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\ReachFramework.resources.dll","dedicated","unknown","39056","2026-02-18 22:28"
"System.Windows.Controls.Ribbon.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\System.Windows.Controls.Ribbon.resources.dll","dedicated","unknown","18560","2026-02-18 22:30"
"System.Windows.Forms.Design.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\System.Windows.Forms.Design.resources.dll","dedicated","unknown","141960","2026-02-18 22:28"
"System.Windows.Forms.Primitives.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\System.Windows.Forms.Primitives.resources.dll","dedicated","unknown","15488","2026-02-18 22:28"
"System.Windows.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\System.Windows.Forms.resources.dll","dedicated","unknown","352912","2026-02-18 22:27"
"System.Windows.Input.Manipulations.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\System.Windows.Input.Manipulations.resources.dll","dedicated","unknown","16512","2026-02-18 22:28"
"System.Xaml.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\System.Xaml.resources.dll","dedicated","unknown","65664","2026-02-18 22:28"
"UIAutomationClient.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\UIAutomationClient.resources.dll","dedicated","unknown","20096","2026-02-18 22:28"
"UIAutomationClientSideProviders.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\UIAutomationClientSideProviders.resources.dll","dedicated","unknown","21120","2026-02-18 22:28"
"UIAutomationProvider.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\UIAutomationProvider.resources.dll","dedicated","unknown","15488","2026-02-18 22:28"
"UIAutomationTypes.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\UIAutomationTypes.resources.dll","dedicated","unknown","18560","2026-02-18 22:30"
"WindowsBase.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\WindowsBase.resources.dll","dedicated","unknown","89216","2026-02-18 22:30"
"WindowsFormsIntegration.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\pt-BR\WindowsFormsIntegration.resources.dll","dedicated","unknown","16008","2026-02-18 22:30"
"Microsoft.VisualBasic.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\Microsoft.VisualBasic.Forms.resources.dll","dedicated","unknown","26752","2026-02-18 22:28"
"PresentationCore.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\PresentationCore.resources.dll","dedicated","unknown","138384","2026-02-18 22:28"
"PresentationFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\PresentationFramework.resources.dll","dedicated","unknown","258192","2026-02-18 22:30"
"PresentationUI.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\PresentationUI.resources.dll","dedicated","unknown","54448","2026-02-18 22:28"
"ReachFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\ReachFramework.resources.dll","dedicated","unknown","44208","2026-02-18 22:30"
"System.Windows.Controls.Ribbon.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\System.Windows.Controls.Ribbon.resources.dll","dedicated","unknown","19584","2026-02-18 22:28"
"System.Windows.Forms.Design.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\System.Windows.Forms.Design.resources.dll","dedicated","unknown","154760","2026-02-18 22:30"
"System.Windows.Forms.Primitives.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\System.Windows.Forms.Primitives.resources.dll","dedicated","unknown","16008","2026-02-18 22:28"
"System.Windows.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\System.Windows.Forms.resources.dll","dedicated","unknown","468096","2026-02-18 22:27"
"System.Windows.Input.Manipulations.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\System.Windows.Input.Manipulations.resources.dll","dedicated","unknown","17040","2026-02-18 22:28"
"System.Xaml.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\System.Xaml.resources.dll","dedicated","unknown","85120","2026-02-18 22:28"
"UIAutomationClient.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\UIAutomationClient.resources.dll","dedicated","unknown","21640","2026-02-18 22:28"
"UIAutomationClientSideProviders.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\UIAutomationClientSideProviders.resources.dll","dedicated","unknown","22144","2026-02-18 22:28"
"UIAutomationProvider.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\UIAutomationProvider.resources.dll","dedicated","unknown","15496","2026-02-18 22:28"
"UIAutomationTypes.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\UIAutomationTypes.resources.dll","dedicated","unknown","19120","2026-02-18 22:28"
"WindowsBase.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\WindowsBase.resources.dll","dedicated","unknown","112264","2026-02-18 22:28"
"WindowsFormsIntegration.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\ru\WindowsFormsIntegration.resources.dll","dedicated","unknown","16528","2026-02-18 22:28"
"Microsoft.VisualBasic.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\Microsoft.VisualBasic.Forms.resources.dll","dedicated","unknown","25232","2026-02-18 22:28"
"PresentationCore.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\PresentationCore.resources.dll","dedicated","unknown","107664","2026-02-18 22:28"
"PresentationFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\PresentationFramework.resources.dll","dedicated","unknown","196232","2026-02-18 22:30"
"PresentationUI.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\PresentationUI.resources.dll","dedicated","unknown","44688","2026-02-18 22:28"
"ReachFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\ReachFramework.resources.dll","dedicated","unknown","38576","2026-02-18 22:28"
"System.Windows.Controls.Ribbon.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\System.Windows.Controls.Ribbon.resources.dll","dedicated","unknown","18568","2026-02-18 22:28"
"System.Windows.Forms.Design.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\System.Windows.Forms.Design.resources.dll","dedicated","unknown","141960","2026-02-18 22:30"
"System.Windows.Forms.Primitives.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\System.Windows.Forms.Primitives.resources.dll","dedicated","unknown","15488","2026-02-18 22:28"
"System.Windows.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\System.Windows.Forms.resources.dll","dedicated","unknown","354944","2026-02-18 22:27"
"System.Windows.Input.Manipulations.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\System.Windows.Input.Manipulations.resources.dll","dedicated","unknown","16512","2026-02-18 22:28"
"System.Xaml.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\System.Xaml.resources.dll","dedicated","unknown","65152","2026-02-18 22:28"
"UIAutomationClient.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\UIAutomationClient.resources.dll","dedicated","unknown","20112","2026-02-18 22:28"
"UIAutomationClientSideProviders.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\UIAutomationClientSideProviders.resources.dll","dedicated","unknown","21120","2026-02-18 22:28"
"UIAutomationProvider.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\UIAutomationProvider.resources.dll","dedicated","unknown","15496","2026-02-18 22:28"
"UIAutomationTypes.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\UIAutomationTypes.resources.dll","dedicated","unknown","18576","2026-02-18 22:28"
"WindowsBase.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\WindowsBase.resources.dll","dedicated","unknown","85640","2026-02-18 22:28"
"WindowsFormsIntegration.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\tr\WindowsFormsIntegration.resources.dll","dedicated","unknown","16048","2026-02-18 22:28"
"Microsoft.VisualBasic.Forms.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\zh-Hans\Microsoft.VisualBasic.Forms.resources.dll","dedicated","unknown","25232","2026-02-18 22:28"
"PresentationCore.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\zh-Hans\PresentationCore.resources.dll","dedicated","unknown","100496","2026-02-18 22:28"
"PresentationFramework.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Dedicated Server\bin\Win64_Shipping_Server\Microsoft.WindowsDesktop.App\zh-Hans\PresentationFramework.resources.dll","dedicated","unknown","183944","2026-02-18 22:29"
